unit_id,target_audience,grammar_focus,vocabulary_theme,total_words,word_urdu,word_roman,meaning_eng,grammatical_type,gender,root_origin,audio_slug,confusing_forms,sentence_urdu,sentence_roman,tokenized_sentence,distractors,translation
UNIT_30,Type C,Passive Complex Forms,Politics,38,پانی,paani,water,Noun,M,Arabic,vocab_politics_paani_16.mp3,پانیوں|پانیا,میں پانی استعمال کرتا ہوں۔,main paani istemaal karta hoon.,میں:false|پانی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use water.
UNIT_30,Type C,Passive Complex Forms,Politics,38,جوتا,joota,shoe,Adverb,F,Persian,vocab_politics_joota_17.mp3,جوتاوں|جوتاا,میں جوتا استعمال کرتا ہوں۔,main joota istemaal karta hoon.,میں:false|جوتا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use shoe.
UNIT_30,Type C,Passive Complex Forms,Politics,38,کپڑے,kapray,clothes,Noun,F,Persian,vocab_politics_kapray_18.mp3,کپڑےوں|کپڑےا,میں کپڑے استعمال کرتا ہوں۔,main kapray istemaal karta hoon.,میں:false|کپڑے:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clothes.
UNIT_30,Type C,Passive Complex Forms,Politics,38,بستر,bistar,bed,Adjective,F,Persian,vocab_politics_bistar_19.mp3,بستروں|بسترا,میں بستر استعمال کرتا ہوں۔,main bistar istemaal karta hoon.,میں:false|بستر:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use bed.
UNIT_30,Type C,Passive Complex Forms,Politics,38,صابن,saabun,soap,Noun,F,Arabic,vocab_politics_saabun_20.mp3,صابنوں|صابنا,میں صابن استعمال کرتا ہوں۔,main saabun istemaal karta hoon.,میں:false|صابن:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use soap.
UNIT_30,Type C,Passive Complex Forms,Politics,38,کتاب,kitaab,book,Noun,M,English,vocab_politics_kitaab_21.mp3,کتابوں|کتابا,میں کتاب استعمال کرتا ہوں۔,main kitaab istemaal karta hoon.,میں:false|کتاب:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use book.
UNIT_30,Type C,Passive Complex Forms,Politics,38,کرسی,kursi,chair,Adverb,M,Hindi/Sanskrit,vocab_politics_kursi_22.mp3,کرسیوں|کرسیا,میں کرسی استعمال کرتا ہوں۔,main kursi istemaal karta hoon.,میں:false|کرسی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use chair.
UNIT_30,Type C,Passive Complex Forms,Politics,38,میز,maiz,table,Adverb,M,Persian,vocab_politics_maiz_23.mp3,میزوں|میزا,میں میز استعمال کرتا ہوں۔,main maiz istemaal karta hoon.,میں:false|میز:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use table.
UNIT_30,Type C,Passive Complex Forms,Politics,38,قلم,qalam,pen,Adverb,F,Arabic,vocab_politics_qalam_24.mp3,قلموں|قلما,میں قلم استعمال کرتا ہوں۔,main qalam istemaal karta hoon.,میں:false|قلم:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use pen.
UNIT_30,Type C,Passive Complex Forms,Politics,38,کاغذ,kaaghaz,paper,Noun,F,Hindi/Sanskrit,vocab_politics_kaaghaz_25.mp3,کاغذوں|کاغذا,میں کاغذ استعمال کرتا ہوں۔,main kaaghaz istemaal karta hoon.,میں:false|کاغذ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use paper.
UNIT_30,Type C,Passive Complex Forms,Politics,38,بجلی,bijli,electricity,Verb,M,Persian,vocab_politics_bijli_26.mp3,بجلیوں|بجلیا,میں بجلی استعمال کرتا ہوں۔,main bijli istemaal karta hoon.,میں:false|بجلی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use electricity.
UNIT_30,Type C,Passive Complex Forms,Politics,38,بیگ,bag,bag,Noun,F,English,vocab_politics_bag_27.mp3,بیگوں|بیگا,میں بیگ استعمال کرتا ہوں۔,main bag istemaal karta hoon.,میں:false|بیگ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use bag.
UNIT_30,Type C,Passive Complex Forms,Politics,38,چابی,chaabi,key,Noun,F,Arabic,vocab_politics_chaabi_28.mp3,چابیوں|چابیا,میں چابی استعمال کرتا ہوں۔,main chaabi istemaal karta hoon.,میں:false|چابی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use key.
UNIT_30,Type C,Passive Complex Forms,Politics,38,موبائل,mobile,mobile phone,Adverb,F,English,vocab_politics_mobile_29.mp3,موبائلوں|موبائلا,میں موبائل استعمال کرتا ہوں۔,main mobile istemaal karta hoon.,میں:false|موبائل:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use mobile phone.
UNIT_30,Type C,Passive Complex Forms,Politics,38,گلاس,gilaas,glass,Adverb,M,Hindi/Sanskrit,vocab_politics_gilaas_30.mp3,گلاسوں|گلاسا,میں گلاس استعمال کرتا ہوں۔,main gilaas istemaal karta hoon.,میں:false|گلاس:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use glass.
UNIT_30,Type C,Passive Complex Forms,Politics,38,دروازہ,darwaaza,door,Adverb,M,Persian,vocab_politics_darwaaza_31.mp3,دروازہوں|دروازہا,میں دروازہ استعمال کرتا ہوں۔,main darwaaza istemaal karta hoon.,میں:false|دروازہ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use door.
UNIT_30,Type C,Passive Complex Forms,Politics,38,کھڑکی,khirki,window,Verb,F,Hindi/Sanskrit,vocab_politics_khirki_32.mp3,کھڑکیوں|کھڑکیا,میں کھڑکی استعمال کرتا ہوں۔,main khirki istemaal karta hoon.,میں:false|کھڑکی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use window.
UNIT_30,Type C,Passive Complex Forms,Politics,38,پنکھا,pankha,fan,Adverb,F,Arabic,vocab_politics_pankha_33.mp3,پنکھاوں|پنکھاا,میں پنکھا استعمال کرتا ہوں۔,main pankha istemaal karta hoon.,میں:false|پنکھا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use fan.
UNIT_30,Type C,Passive Complex Forms,Politics,38,بتی,batti,light,Verb,M,Persian,vocab_politics_batti_34.mp3,بتیوں|بتیا,میں بتی استعمال کرتا ہوں۔,main batti istemaal karta hoon.,میں:false|بتی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use light.
UNIT_30,Type C,Passive Complex Forms,Politics,38,گھڑی,gharhi,clock,Adverb,M,Arabic,vocab_politics_gharhi_35.mp3,گھڑیوں|گھڑیا,میں گھڑی استعمال کرتا ہوں۔,main gharhi istemaal karta hoon.,میں:false|گھڑی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clock.
UNIT_30,Type C,Passive Complex Forms,Politics,38,پانی,paani,water,Verb,M,English,vocab_politics_paani_36.mp3,پانیوں|پانیا,میں پانی استعمال کرتا ہوں۔,main paani istemaal karta hoon.,میں:false|پانی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use water.
UNIT_30,Type C,Passive Complex Forms,Politics,38,جوتا,joota,shoe,Adverb,F,English,vocab_politics_joota_37.mp3,جوتاوں|جوتاا,میں جوتا استعمال کرتا ہوں۔,main joota istemaal karta hoon.,میں:false|جوتا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use shoe.
UNIT_30,Type C,Passive Complex Forms,Politics,38,کپڑے,kapray,clothes,Verb,M,Hindi/Sanskrit,vocab_politics_kapray_38.mp3,کپڑےوں|کپڑےا,میں کپڑے استعمال کرتا ہوں۔,main kapray istemaal karta hoon.,میں:false|کپڑے:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clothes.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,کتاب,kitaab,book,Adverb,M,Hindi/Sanskrit,vocab_academicterms_kitaab_01.mp3,کتابوں|کتابا,میں کتاب استعمال کرتا ہوں۔,main kitaab istemaal karta hoon.,میں:false|کتاب:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use book.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,کرسی,kursi,chair,Noun,F,Arabic,vocab_academicterms_kursi_02.mp3,کرسیوں|کرسیا,میں کرسی استعمال کرتا ہوں۔,main kursi istemaal karta hoon.,میں:false|کرسی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use chair.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,میز,maiz,table,Verb,F,Hindi/Sanskrit,vocab_academicterms_maiz_03.mp3,میزوں|میزا,میں میز استعمال کرتا ہوں۔,main maiz istemaal karta hoon.,میں:false|میز:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use table.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,قلم,qalam,pen,Adverb,F,Hindi/Sanskrit,vocab_academicterms_qalam_04.mp3,قلموں|قلما,میں قلم استعمال کرتا ہوں۔,main qalam istemaal karta hoon.,میں:false|قلم:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use pen.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,کاغذ,kaaghaz,paper,Verb,M,Hindi/Sanskrit,vocab_academicterms_kaaghaz_05.mp3,کاغذوں|کاغذا,میں کاغذ استعمال کرتا ہوں۔,main kaaghaz istemaal karta hoon.,میں:false|کاغذ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use paper.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,بجلی,bijli,electricity,Noun,F,Persian,vocab_academicterms_bijli_06.mp3,بجلیوں|بجلیا,میں بجلی استعمال کرتا ہوں۔,main bijli istemaal karta hoon.,میں:false|بجلی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use electricity.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,بیگ,bag,bag,Verb,F,English,vocab_academicterms_bag_07.mp3,بیگوں|بیگا,میں بیگ استعمال کرتا ہوں۔,main bag istemaal karta hoon.,میں:false|بیگ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use bag.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,چابی,chaabi,key,Adjective,M,Hindi/Sanskrit,vocab_academicterms_chaabi_08.mp3,چابیوں|چابیا,میں چابی استعمال کرتا ہوں۔,main chaabi istemaal karta hoon.,میں:false|چابی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use key.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,موبائل,mobile,mobile phone,Verb,F,English,vocab_academicterms_mobile_09.mp3,موبائلوں|موبائلا,میں موبائل استعمال کرتا ہوں۔,main mobile istemaal karta hoon.,میں:false|موبائل:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use mobile phone.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,گلاس,gilaas,glass,Adjective,M,Persian,vocab_academicterms_gilaas_10.mp3,گلاسوں|گلاسا,میں گلاس استعمال کرتا ہوں۔,main gilaas istemaal karta hoon.,میں:false|گلاس:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use glass.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,دروازہ,darwaaza,door,Verb,F,Arabic,vocab_academicterms_darwaaza_11.mp3,دروازہوں|دروازہا,میں دروازہ استعمال کرتا ہوں۔,main darwaaza istemaal karta hoon.,میں:false|دروازہ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use door.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,کھڑکی,khirki,window,Adjective,M,Arabic,vocab_academicterms_khirki_12.mp3,کھڑکیوں|کھڑکیا,میں کھڑکی استعمال کرتا ہوں۔,main khirki istemaal karta hoon.,میں:false|کھڑکی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use window.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,پنکھا,pankha,fan,Verb,F,Hindi/Sanskrit,vocab_academicterms_pankha_13.mp3,پنکھاوں|پنکھاا,میں پنکھا استعمال کرتا ہوں۔,main pankha istemaal karta hoon.,میں:false|پنکھا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use fan.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,بتی,batti,light,Adjective,M,English,vocab_academicterms_batti_14.mp3,بتیوں|بتیا,میں بتی استعمال کرتا ہوں۔,main batti istemaal karta hoon.,میں:false|بتی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use light.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,گھڑی,gharhi,clock,Adjective,M,Hindi/Sanskrit,vocab_academicterms_gharhi_15.mp3,گھڑیوں|گھڑیا,میں گھڑی استعمال کرتا ہوں۔,main gharhi istemaal karta hoon.,میں:false|گھڑی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clock.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,پانی,paani,water,Noun,F,Hindi/Sanskrit,vocab_academicterms_paani_16.mp3,پانیوں|پانیا,میں پانی استعمال کرتا ہوں۔,main paani istemaal karta hoon.,میں:false|پانی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use water.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,جوتا,joota,shoe,Verb,F,Persian,vocab_academicterms_joota_17.mp3,جوتاوں|جوتاا,میں جوتا استعمال کرتا ہوں۔,main joota istemaal karta hoon.,میں:false|جوتا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use shoe.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,کپڑے,kapray,clothes,Verb,M,Arabic,vocab_academicterms_kapray_18.mp3,کپڑےوں|کپڑےا,میں کپڑے استعمال کرتا ہوں۔,main kapray istemaal karta hoon.,میں:false|کپڑے:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clothes.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,بستر,bistar,bed,Noun,F,English,vocab_academicterms_bistar_19.mp3,بستروں|بسترا,میں بستر استعمال کرتا ہوں۔,main bistar istemaal karta hoon.,میں:false|بستر:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use bed.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,صابن,saabun,soap,Adverb,F,Persian,vocab_academicterms_saabun_20.mp3,صابنوں|صابنا,میں صابن استعمال کرتا ہوں۔,main saabun istemaal karta hoon.,میں:false|صابن:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use soap.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,کتاب,kitaab,book,Adjective,M,Persian,vocab_academicterms_kitaab_21.mp3,کتابوں|کتابا,میں کتاب استعمال کرتا ہوں۔,main kitaab istemaal karta hoon.,میں:false|کتاب:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use book.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,کرسی,kursi,chair,Adverb,M,Persian,vocab_academicterms_kursi_22.mp3,کرسیوں|کرسیا,میں کرسی استعمال کرتا ہوں۔,main kursi istemaal karta hoon.,میں:false|کرسی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use chair.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,میز,maiz,table,Adverb,F,Persian,vocab_academicterms_maiz_23.mp3,میزوں|میزا,میں میز استعمال کرتا ہوں۔,main maiz istemaal karta hoon.,میں:false|میز:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use table.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,قلم,qalam,pen,Adverb,F,Arabic,vocab_academicterms_qalam_24.mp3,قلموں|قلما,میں قلم استعمال کرتا ہوں۔,main qalam istemaal karta hoon.,میں:false|قلم:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use pen.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,کاغذ,kaaghaz,paper,Adverb,M,Hindi/Sanskrit,vocab_academicterms_kaaghaz_25.mp3,کاغذوں|کاغذا,میں کاغذ استعمال کرتا ہوں۔,main kaaghaz istemaal karta hoon.,میں:false|کاغذ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use paper.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,بجلی,bijli,electricity,Verb,F,Persian,vocab_academicterms_bijli_26.mp3,بجلیوں|بجلیا,میں بجلی استعمال کرتا ہوں۔,main bijli istemaal karta hoon.,میں:false|بجلی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use electricity.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,بیگ,bag,bag,Adverb,F,Persian,vocab_academicterms_bag_27.mp3,بیگوں|بیگا,میں بیگ استعمال کرتا ہوں۔,main bag istemaal karta hoon.,میں:false|بیگ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use bag.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,چابی,chaabi,key,Adverb,F,Arabic,vocab_academicterms_chaabi_28.mp3,چابیوں|چابیا,میں چابی استعمال کرتا ہوں۔,main chaabi istemaal karta hoon.,میں:false|چابی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use key.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,موبائل,mobile,mobile phone,Noun,F,English,vocab_academicterms_mobile_29.mp3,موبائلوں|موبائلا,میں موبائل استعمال کرتا ہوں۔,main mobile istemaal karta hoon.,میں:false|موبائل:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use mobile phone.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,گلاس,gilaas,glass,Adverb,F,Hindi/Sanskrit,vocab_academicterms_gilaas_30.mp3,گلاسوں|گلاسا,میں گلاس استعمال کرتا ہوں۔,main gilaas istemaal karta hoon.,میں:false|گلاس:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use glass.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,دروازہ,darwaaza,door,Verb,M,Persian,vocab_academicterms_darwaaza_31.mp3,دروازہوں|دروازہا,میں دروازہ استعمال کرتا ہوں۔,main darwaaza istemaal karta hoon.,میں:false|دروازہ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use door.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,کھڑکی,khirki,window,Adjective,F,Persian,vocab_academicterms_khirki_32.mp3,کھڑکیوں|کھڑکیا,میں کھڑکی استعمال کرتا ہوں۔,main khirki istemaal karta hoon.,میں:false|کھڑکی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use window.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,پنکھا,pankha,fan,Verb,M,Arabic,vocab_academicterms_pankha_33.mp3,پنکھاوں|پنکھاا,میں پنکھا استعمال کرتا ہوں۔,main pankha istemaal karta hoon.,میں:false|پنکھا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use fan.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,بتی,batti,light,Adverb,F,Arabic,vocab_academicterms_batti_34.mp3,بتیوں|بتیا,میں بتی استعمال کرتا ہوں۔,main batti istemaal karta hoon.,میں:false|بتی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use light.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,گھڑی,gharhi,clock,Verb,F,English,vocab_academicterms_gharhi_35.mp3,گھڑیوں|گھڑیا,میں گھڑی استعمال کرتا ہوں۔,main gharhi istemaal karta hoon.,میں:false|گھڑی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clock.
UNIT_31,Type C,Advanced Conjunctions,Academic Terms,36,پانی,paani,water,Adjective,M,Persian,vocab_academicterms_paani_36.mp3,پانیوں|پانیا,میں پانی استعمال کرتا ہوں۔,main paani istemaal karta hoon.,میں:false|پانی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use water.
UNIT_32,Type C,Narrative Structures,Storytelling,44,کتاب,kitaab,book,Verb,F,Arabic,vocab_storytelling_kitaab_01.mp3,کتابوں|کتابا,میں کتاب استعمال کرتا ہوں۔,main kitaab istemaal karta hoon.,میں:false|کتاب:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use book.
UNIT_32,Type C,Narrative Structures,Storytelling,44,کرسی,kursi,chair,Adverb,M,Persian,vocab_storytelling_kursi_02.mp3,کرسیوں|کرسیا,میں کرسی استعمال کرتا ہوں۔,main kursi istemaal karta hoon.,میں:false|کرسی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use chair.
UNIT_32,Type C,Narrative Structures,Storytelling,44,میز,maiz,table,Verb,M,Hindi/Sanskrit,vocab_storytelling_maiz_03.mp3,میزوں|میزا,میں میز استعمال کرتا ہوں۔,main maiz istemaal karta hoon.,میں:false|میز:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use table.
UNIT_32,Type C,Narrative Structures,Storytelling,44,قلم,qalam,pen,Noun,M,Persian,vocab_storytelling_qalam_04.mp3,قلموں|قلما,میں قلم استعمال کرتا ہوں۔,main qalam istemaal karta hoon.,میں:false|قلم:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use pen.
UNIT_32,Type C,Narrative Structures,Storytelling,44,کاغذ,kaaghaz,paper,Verb,M,Persian,vocab_storytelling_kaaghaz_05.mp3,کاغذوں|کاغذا,میں کاغذ استعمال کرتا ہوں۔,main kaaghaz istemaal karta hoon.,میں:false|کاغذ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use paper.
UNIT_32,Type C,Narrative Structures,Storytelling,44,بجلی,bijli,electricity,Adjective,M,Hindi/Sanskrit,vocab_storytelling_bijli_06.mp3,بجلیوں|بجلیا,میں بجلی استعمال کرتا ہوں۔,main bijli istemaal karta hoon.,میں:false|بجلی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use electricity.
UNIT_32,Type C,Narrative Structures,Storytelling,44,بیگ,bag,bag,Adjective,F,English,vocab_storytelling_bag_07.mp3,بیگوں|بیگا,میں بیگ استعمال کرتا ہوں۔,main bag istemaal karta hoon.,میں:false|بیگ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use bag.
UNIT_32,Type C,Narrative Structures,Storytelling,44,چابی,chaabi,key,Verb,F,Persian,vocab_storytelling_chaabi_08.mp3,چابیوں|چابیا,میں چابی استعمال کرتا ہوں۔,main chaabi istemaal karta hoon.,میں:false|چابی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use key.
UNIT_32,Type C,Narrative Structures,Storytelling,44,موبائل,mobile,mobile phone,Verb,M,Hindi/Sanskrit,vocab_storytelling_mobile_09.mp3,موبائلوں|موبائلا,میں موبائل استعمال کرتا ہوں۔,main mobile istemaal karta hoon.,میں:false|موبائل:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use mobile phone.
UNIT_32,Type C,Narrative Structures,Storytelling,44,گلاس,gilaas,glass,Adjective,M,English,vocab_storytelling_gilaas_10.mp3,گلاسوں|گلاسا,میں گلاس استعمال کرتا ہوں۔,main gilaas istemaal karta hoon.,میں:false|گلاس:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use glass.
UNIT_32,Type C,Narrative Structures,Storytelling,44,دروازہ,darwaaza,door,Adverb,F,Persian,vocab_storytelling_darwaaza_11.mp3,دروازہوں|دروازہا,میں دروازہ استعمال کرتا ہوں۔,main darwaaza istemaal karta hoon.,میں:false|دروازہ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use door.
UNIT_32,Type C,Narrative Structures,Storytelling,44,کھڑکی,khirki,window,Adjective,M,Arabic,vocab_storytelling_khirki_12.mp3,کھڑکیوں|کھڑکیا,میں کھڑکی استعمال کرتا ہوں۔,main khirki istemaal karta hoon.,میں:false|کھڑکی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use window.
UNIT_32,Type C,Narrative Structures,Storytelling,44,پنکھا,pankha,fan,Verb,M,Hindi/Sanskrit,vocab_storytelling_pankha_13.mp3,پنکھاوں|پنکھاا,میں پنکھا استعمال کرتا ہوں۔,main pankha istemaal karta hoon.,میں:false|پنکھا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use fan.
UNIT_32,Type C,Narrative Structures,Storytelling,44,بتی,batti,light,Verb,F,Persian,vocab_storytelling_batti_14.mp3,بتیوں|بتیا,میں بتی استعمال کرتا ہوں۔,main batti istemaal karta hoon.,میں:false|بتی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use light.
UNIT_32,Type C,Narrative Structures,Storytelling,44,گھڑی,gharhi,clock,Noun,F,Hindi/Sanskrit,vocab_storytelling_gharhi_15.mp3,گھڑیوں|گھڑیا,میں گھڑی استعمال کرتا ہوں۔,main gharhi istemaal karta hoon.,میں:false|گھڑی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clock.
UNIT_32,Type C,Narrative Structures,Storytelling,44,پانی,paani,water,Noun,F,English,vocab_storytelling_paani_16.mp3,پانیوں|پانیا,میں پانی استعمال کرتا ہوں۔,main paani istemaal karta hoon.,میں:false|پانی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use water.
UNIT_32,Type C,Narrative Structures,Storytelling,44,جوتا,joota,shoe,Verb,F,Hindi/Sanskrit,vocab_storytelling_joota_17.mp3,جوتاوں|جوتاا,میں جوتا استعمال کرتا ہوں۔,main joota istemaal karta hoon.,میں:false|جوتا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use shoe.
UNIT_32,Type C,Narrative Structures,Storytelling,44,کپڑے,kapray,clothes,Adjective,F,Persian,vocab_storytelling_kapray_18.mp3,کپڑےوں|کپڑےا,میں کپڑے استعمال کرتا ہوں۔,main kapray istemaal karta hoon.,میں:false|کپڑے:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clothes.
UNIT_32,Type C,Narrative Structures,Storytelling,44,بستر,bistar,bed,Adverb,F,Hindi/Sanskrit,vocab_storytelling_bistar_19.mp3,بستروں|بسترا,میں بستر استعمال کرتا ہوں۔,main bistar istemaal karta hoon.,میں:false|بستر:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use bed.
UNIT_32,Type C,Narrative Structures,Storytelling,44,صابن,saabun,soap,Verb,M,Hindi/Sanskrit,vocab_storytelling_saabun_20.mp3,صابنوں|صابنا,میں صابن استعمال کرتا ہوں۔,main saabun istemaal karta hoon.,میں:false|صابن:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use soap.
